"","file_path","size_Mb","file_name","location","recording_date_time","file_type","julian","year","gps_enabled","time_index","length_seconds","sample_rate","n_channels"
"73","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121125_063000_d.wav",345.6,"HGBC-BEIT-1_20121125_063000_d","HGBC-BEIT-1",2012-11-25 06:30:00,"wav",330,2012,NA,1,7200,24000,1
"74","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121125_184000_d.wav",345.6,"HGBC-BEIT-1_20121125_184000_d","HGBC-BEIT-1",2012-11-25 18:40:00,"wav",330,2012,NA,2,7200,24000,1
"75","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121126_063200_d.wav",345.6,"HGBC-BEIT-1_20121126_063200_d","HGBC-BEIT-1",2012-11-26 06:32:00,"wav",331,2012,NA,1,7200,24000,1
"76","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121126_183900_d.wav",345.6,"HGBC-BEIT-1_20121126_183900_d","HGBC-BEIT-1",2012-11-26 18:39:00,"wav",331,2012,NA,2,7200,24000,1
"77","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121127_063300_d.wav",345.6,"HGBC-BEIT-1_20121127_063300_d","HGBC-BEIT-1",2012-11-27 06:33:00,"wav",332,2012,NA,1,7200,24000,1
"78","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121127_183800_d.wav",345.6,"HGBC-BEIT-1_20121127_183800_d","HGBC-BEIT-1",2012-11-27 18:38:00,"wav",332,2012,NA,2,7200,24000,1
"79","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121128_063500_d.wav",345.6,"HGBC-BEIT-1_20121128_063500_d","HGBC-BEIT-1",2012-11-28 06:35:00,"wav",333,2012,NA,1,7200,24000,1
"80","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121128_183700_d.wav",345.6,"HGBC-BEIT-1_20121128_183700_d","HGBC-BEIT-1",2012-11-28 18:37:00,"wav",333,2012,NA,2,7200,24000,1
"81","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121129_063600_d.wav",345.6,"HGBC-BEIT-1_20121129_063600_d","HGBC-BEIT-1",2012-11-29 06:36:00,"wav",334,2012,NA,1,7200,24000,1
"82","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121129_183600_d.wav",345.6,"HGBC-BEIT-1_20121129_183600_d","HGBC-BEIT-1",2012-11-29 18:36:00,"wav",334,2012,NA,2,7200,24000,1
"83","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121130_063800_d.wav",345.6,"HGBC-BEIT-1_20121130_063800_d","HGBC-BEIT-1",2012-11-30 06:38:00,"wav",335,2012,NA,1,7200,24000,1
"84","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121130_183600_d.wav",345.6,"HGBC-BEIT-1_20121130_183600_d","HGBC-BEIT-1",2012-11-30 18:36:00,"wav",335,2012,NA,2,7200,24000,1
"85","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121201_063900_d.wav",345.6,"HGBC-BEIT-1_20121201_063900_d","HGBC-BEIT-1",2012-12-01 06:39:00,"wav",336,2012,NA,1,7200,24000,1
"86","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121201_183500_d.wav",345.6,"HGBC-BEIT-1_20121201_183500_d","HGBC-BEIT-1",2012-12-01 18:35:00,"wav",336,2012,NA,2,7200,24000,1
"87","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121202_064100.wav",345.6,"HGBC-BEIT-1_20121202_064100","HGBC-BEIT-1",2012-12-02 06:41:00,"wav",337,2012,NA,1,7200,24000,1
"88","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121202_183400.wav",345.6,"HGBC-BEIT-1_20121202_183400","HGBC-BEIT-1",2012-12-02 18:34:00,"wav",337,2012,NA,2,7200,24000,1
"89","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121203_064200_d.wav",345.6,"HGBC-BEIT-1_20121203_064200_d","HGBC-BEIT-1",2012-12-03 06:42:00,"wav",338,2012,NA,1,7200,24000,1
"90","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121203_183400_d.wav",345.6,"HGBC-BEIT-1_20121203_183400_d","HGBC-BEIT-1",2012-12-03 18:34:00,"wav",338,2012,NA,2,7200,24000,1
"91","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121204_064300.wav",345.6,"HGBC-BEIT-1_20121204_064300","HGBC-BEIT-1",2012-12-04 06:43:00,"wav",339,2012,NA,1,7200,24000,1
"92","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121204_183300.wav",345.6,"HGBC-BEIT-1_20121204_183300","HGBC-BEIT-1",2012-12-04 18:33:00,"wav",339,2012,NA,2,7200,24000,1
"93","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121205_064500_d.wav",345.6,"HGBC-BEIT-1_20121205_064500_d","HGBC-BEIT-1",2012-12-05 06:45:00,"wav",340,2012,NA,1,7200,24000,1
"94","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121205_183300_d.wav",345.6,"HGBC-BEIT-1_20121205_183300_d","HGBC-BEIT-1",2012-12-05 18:33:00,"wav",340,2012,NA,2,7200,24000,1
"95","Z:/BU-Contracts/Contracts-NP/GHNPR/NSWO/HGBC-BEIT-1/HGBC-BEIT-1_20121206_064600.wav",345.6,"HGBC-BEIT-1_20121206_064600","HGBC-BEIT-1",2012-12-06 06:46:00,"wav",341,2012,NA,1,7200,24000,1
